Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_033.jpg;0;0;0;4.905113;106.688;165.1381;359.9624;105.5384;0.01816785
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_084.jpg;0;0;0;4.893831;106.611;165.4178;359.7637;105.5176;-0.002062074
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_126.jpg;0;0;0;4.88236;106.5594;165.6039;359.6467;105.5126;-0.001255971
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_167.jpg;0;0;0;4.870729;106.5079;165.7897;359.5373;105.5093;-0.0001959341
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_209.jpg;0;0;0;4.853609;106.4565;165.9754;359.4462;105.506;-0.002237665
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_250.jpg;0;0;0;4.842103;106.4051;166.1608;359.364;105.5054;0.00062951
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_301.jpg;0;0;0;4.831126;106.3282;166.4383;359.2603;105.5023;-0.002046626
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_343.jpg;0;0;0;4.818791;106.2769;166.6232;359.2138;105.5;359.9941
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_384.jpg;0;0;0;4.807641;106.2258;166.8076;359.1665;105.4987;359.9914
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_426.jpg;0;0;0;4.796712;106.1748;166.9916;359.1192;105.4981;359.9893
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_468.jpg;0;0;0;4.785813;106.1234;167.1754;359.0933;105.509;0.01323536
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_509.jpg;0;0;0;4.767602;106.072;167.359;359.0834;105.5215;0.04747156
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_551.jpg;0;0;0;4.762169;106.021;167.5422;359.0718;105.5279;0.07332529
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_593.jpg;0;0;0;4.745935;105.9703;167.725;359.0588;105.5309;0.09486271
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_634.jpg;0;0;0;4.733799;105.92;167.9078;359.0651;105.5212;0.08810804
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_676.jpg;0;0;0;4.722502;105.8698;168.0905;359.0911;105.5085;0.06303845
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_717.jpg;0;0;0;4.711492;105.8195;168.2727;359.1144;105.5001;0.04366453
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_759.jpg;0;0;0;4.70083;105.7692;168.4543;359.1332;105.4959;0.02798248
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_801.jpg;0;0;0;4.6902;105.6939;168.7258;359.1531;105.4934;0.007385768
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_843.jpg;0;0;0;4.6796;105.6439;168.9062;359.161;105.4928;-0.005107928
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_883.jpg;0;0;0;4.669024;105.594;169.0862;359.1651;105.4926;359.9833
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_926.jpg;0;0;0.1007416;4.657567;105.5438;169.2656;359.1808;105.5033;-0.002603135
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_26_967.jpg;0;0;0.2242699;4.633037;105.494;169.4437;359.181;105.5146;0.01893563
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_017.jpg;0;0;0.349895;4.567636;105.4451;169.6194;359.1304;105.5203;0.03389044
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_059.jpg;0;0;0.5006122;4.504459;105.3973;169.7917;359.0117;105.5234;0.04591725
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_100.jpg;0;0;0.6292939;4.431309;105.3285;170.0439;358.7746;105.4759;359.9799
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_151.jpg;0;0;0.7499158;4.331148;105.2818;170.2074;358.6195;105.5105;0.04658009
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_192.jpg;0;0;0.8998233;4.196307;105.2378;170.3694;358.5337;105.6728;0.00267308
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_233.jpg;0;0;1;4.125713;105.1942;170.5279;358.4568;105.8473;359.9532
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_275.jpg;0;0;1;4.045033;105.1485;170.685;358.5179;105.9679;0.01674644
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_317.jpg;0;0;1;3.943969;105.1048;170.8398;358.6266;106.1205;0.0001960507
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_359.jpg;0;0;1;3.870061;105.0618;170.9917;358.757;106.2344;359.9697
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_401.jpg;0;0;1;3.730994;104.9985;171.2061;358.8024;106.3497;0.03334643
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_451.jpg;0;0;1;3.543962;104.9606;171.3398;358.6852;106.3645;359.9883
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_492.jpg;0;0;1;3.371948;104.9228;171.4693;358.5721;106.3493;359.9882
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_534.jpg;0;0;1;3.298607;104.8856;171.5936;358.406;106.3863;0.03894285
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_576.jpg;0;0;1;3.217539;104.8503;171.7181;358.4073;106.3844;359.9869
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_618.jpg;0;0;1;3.13466;104.8146;171.8404;358.4723;106.369;359.9873
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_659.jpg;0;0;1;3.0609;104.779;171.9601;358.573;106.386;0.02248289
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_701.jpg;0;0;1;2.926075;104.7298;172.1307;358.6886;106.3715;-0.005205113
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_742.jpg;0;0;1;2.782321;104.6985;172.237;358.7034;106.3763;0.0097911
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_784.jpg;0;0;1;2.678914;104.669;172.3392;358.7036;106.4063;359.9935
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_825.jpg;0;0;1;2.588718;104.6407;172.4359;358.6619;106.3773;359.9912
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_867.jpg;0;0;1;2.452063;104.6137;172.5283;358.6042;106.3893;-0.003222831
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_908.jpg;0;0;1;2.332569;104.5872;172.6192;358.6345;106.3805;359.9931
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_27_950.jpg;0;0;1;2.244769;104.5612;172.708;358.7346;106.3701;-0.005501925
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_001.jpg;0;0;1;2.111403;104.5249;172.8316;358.8087;106.3616;-0.0007899781
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_043.jpg;0;0;1;1.971428;104.5035;172.9049;358.7233;106.3564;-0.003041096
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_084.jpg;0;0;1;1.854829;104.4834;172.9738;358.6212;106.3209;-0.003906612
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_125.jpg;0;0;1;1.776059;104.4638;173.0411;358.6093;106.3014;-0.002673045
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_167.jpg;0;0;1;1.698666;104.4447;173.107;358.6855;106.2916;-0.001915545
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_209.jpg;0;0;1;1.546652;104.4271;173.1674;358.7128;106.2883;0.001094107
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_250.jpg;0;0;1;1.418598;104.4115;173.2216;358.6635;106.2863;0.001684887
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_301.jpg;0;0;1;1.302874;104.3906;173.2946;358.5817;106.28;359.9937
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_344.jpg;0;0;1;1.226903;104.3771;173.3415;358.6298;106.2787;359.9937
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_384.jpg;0;0;1;1.151107;104.3647;173.3846;358.6824;106.2824;-0.004025353
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_426.jpg;0;0;1;1.018686;104.3541;173.4215;358.6636;106.2424;-0.004839398
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_468.jpg;0;0;1;0.8888696;104.3452;173.4529;358.5898;106.2645;-0.004104719
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_508.jpg;0;0;0;0.7599581;104.3372;173.4819;358.5615;106.1991;359.9937
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_550.jpg;0;0;0;0.7358119;104.3286;173.5124;358.6656;106.1909;-0.004055031
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_601.jpg;0;0;0;0.7301195;104.3153;173.5592;358.9453;106.1843;0.005914599
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_643.jpg;0;0;0;0.7272893;104.3064;173.5905;359.1401;106.1803;0.009541828
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_684.jpg;0;0;0;0.7253215;104.2974;173.6214;359.3275;106.1802;0.01758279
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_734.jpg;0;0.09897321;0;0.7175601;104.2886;173.652;359.5008;106.1825;0.02506823
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_776.jpg;0;0.24976;0;0.7221174;104.2796;173.6831;359.6838;106.181;0.03185819
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_817.jpg;0;0.3754908;0;0.7466363;104.2704;173.7146;359.8698;106.2132;0.03804415
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_867.jpg;0;0.4991875;0;0.7577197;104.2563;173.7632;0.1614453;106.2621;0.04607297
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_909.jpg;0;0.6503221;0;0.7810422;104.2467;173.7963;0.3603138;106.3367;0.05055938
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_951.jpg;0;0.7488362;0;0.785224;104.2368;173.8302;0.5641357;106.4301;0.05471478
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_28_992.jpg;0;0.9001392;0;0.8204388;104.2269;173.8648;0.7540479;106.4521;0.03834479
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_035.jpg;0;1;0;0.8390737;104.2166;173.9005;0.944581;106.4499;0.01464043
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_076.jpg;-1.12272;1;0;0.8832129;104.2058;173.9372;1.132089;106.4412;-0.001270583
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_118.jpg;-3.033955;0.8970421;0;0.9103241;104.1949;173.9746;1.293241;106.3243;-0.0004765137
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_168.jpg;-4.853155;0.7757621;0;0.9335518;104.1803;174.0289;1.301778;106.0429;-0.001781178
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_211.jpg;-7.111325;0.6252174;0;0.9928556;104.1713;174.0656;1.214239;105.7062;0.001339671
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_251.jpg;-9.02999;0.4973065;0;1.00986;104.1628;174.1033;1.131672;105.357;0.001662288
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_292.jpg;-10.89114;0.37323;0;1.022485;104.155;174.1418;1.056609;104.9626;359.9875
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_334.jpg;-12.34362;0.276398;0;1.015577;104.1478;174.1807;0.9780681;104.5228;359.9586
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_375.jpg;-14.61922;0.1246916;0;1.026044;104.1414;174.2199;0.8960095;103.9936;359.9153
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_416.jpg;-15;0;0;1.025271;104.1358;174.259;0.8050558;103.4135;359.8598
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_458.jpg;-15;0;0;1.019156;104.1308;174.2978;0.6999483;102.7374;359.7999
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_500.jpg;-15;0;0;1.016162;104.1241;174.3555;0.5309572;101.7252;359.7001
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_542.jpg;-15;0;0;1.013125;104.1202;174.3938;0.4135996;101.0544;359.6283
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_584.jpg;-15;0;0;1.010022;104.1168;174.432;0.2945973;100.3864;359.5532
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_634.jpg;-15;0;0;1.006856;104.1138;174.47;0.1755986;99.7207;359.4759
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_675.jpg;-15;0;0;1.002001;104.1114;174.508;0.05806812;99.05704;359.3973
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_717.jpg;-15;0;0;0.9987257;104.1091;174.5461;359.9534;98.39932;359.3281
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_767.jpg;-15;0;0;0.9947343;104.1066;174.6035;359.8304;97.40887;359.2402
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_817.jpg;-15;0;0;0.9889467;104.1054;174.6419;359.7688;96.74747;359.1938
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_867.jpg;-15;0;0;0.9854364;104.1042;174.6998;359.7094;95.76035;359.1478
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_909.jpg;-15;0;0;0.9800284;104.1039;174.7387;359.7009;95.11026;359.1404
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_29_950.jpg;-15;0;0;0.9759985;104.104;174.7779;359.7188;94.45413;359.1494
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_001.jpg;-15;0;0;0.9722722;104.1055;174.8368;359.7671;93.44269;359.1693
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_043.jpg;-15;0;0;0.9691344;104.1073;174.8758;359.799;92.75806;359.1799
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_084.jpg;-15;0;0;0.9662411;104.1096;174.9147;359.8273;92.07358;359.1881
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_134.jpg;-15;0;0;0.9634392;104.1124;174.9533;359.8515;91.39136;359.1947
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_175.jpg;-15;0;0;0.959304;104.1156;174.9918;359.871;90.711;359.1987
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_216.jpg;-15;0;0;0.9565333;104.1192;175.03;359.8882;90.03452;359.2036
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_258.jpg;-15;0;0;0.953764;104.1233;175.068;359.9021;89.36041;359.2074
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_301.jpg;-15;0;0;0.9510027;104.1302;175.1247;359.9179;88.35448;359.2127
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_342.jpg;-15;0;0;0.9482448;104.1354;175.1622;359.9248;87.68686;359.2153
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_385.jpg;-15;0;0;0.9454881;104.1409;175.1995;359.9294;87.02181;359.2177
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_426.jpg;-15;0;0;0.9427311;104.1469;175.2366;359.9318;86.35926;359.2199
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_468.jpg;-15;0;0;0.9399738;104.1533;175.2735;359.9324;85.6991;359.2221
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_517.jpg;-15;0;0;0.9358741;104.16;175.3101;359.9315;85.04125;359.2244
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_559.jpg;-15;0;0;0.9331181;104.1672;175.3466;359.9292;84.38561;359.2267
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_600.jpg;-15;0;0;0.9303629;104.1786;175.4008;359.9228;83.40539;359.2292
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_651.jpg;-15;0;0;0.9276092;104.1868;175.4368;359.918;82.75488;359.2319
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_692.jpg;-15;0;0;0.9234425;104.1953;175.4725;359.9126;82.1063;359.2348
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_734.jpg;-15;0;0;0.9221084;104.2041;175.508;359.9068;81.45957;359.2379
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_775.jpg;-15;0;0;0.9179507;104.2134;175.5433;359.9006;80.81464;359.2413
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_817.jpg;-15;0;0;0.9152105;104.223;175.5783;359.8943;80.17143;359.2449
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_867.jpg;-15;0;0;0.9124749;104.2381;175.6306;359.8855;79.21048;359.252
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_909.jpg;-15;0;0;0.9084188;104.2486;175.6651;359.8791;78.5714;359.256
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_951.jpg;-15;0;0;0.9070181;104.2595;175.6994;359.8728;77.9339;359.2603
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_30_992.jpg;-15;0;0;0.9029765;104.2707;175.7335;359.8668;77.29796;359.2647
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_034.jpg;-15;0;0;0.9002641;104.2823;175.7673;359.861;76.66354;359.2693
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_076.jpg;-15;0;0;0.8975574;104.2942;175.801;359.8555;76.03063;359.2739
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_117.jpg;-15;0;0;0.8948571;104.3065;175.8344;359.8504;75.39922;359.2787
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_159.jpg;-15;0;0;0.8921631;104.3191;175.8676;359.8456;74.76929;359.2834
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_203.jpg;-15;0;0;0.8894754;104.3386;175.9169;359.8386;73.82658;359.2898
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_243.jpg;-15;0;0;0.8867944;104.352;175.9495;359.8348;73.20033;359.2947
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_284.jpg;-15;0;0;0.88412;104.3657;175.9818;359.8315;72.57554;359.2995
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_325.jpg;-15;0;0;0.8814523;104.3798;176.0139;359.8285;71.9522;359.3044
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_367.jpg;-15;0;0;0.8787915;104.3941;176.0457;359.8259;71.33033;359.3091
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_408.jpg;-15;0;0;0.8747826;104.4088;176.0773;359.8236;70.70992;359.3138
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_450.jpg;-15;0;0;0.87349;104.4238;176.1087;359.8217;70.09097;359.3185
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_491.jpg;-15;0;0;0.8695028;104.439;176.1398;359.8202;69.4735;359.323
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_533.jpg;-15;0;0;0.8668732;104.4546;176.1706;359.819;68.8575;359.3274
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_584.jpg;-15;0;0;0.8642505;104.4784;176.2164;359.8181;67.93671;359.3345
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_626.jpg;-15;0;0;0.8616346;104.4947;176.2466;359.8175;67.32444;359.3387
C:\Users\fgria\OneDrive\Udacity\RoboND-Rover-Project-master\Dataset\IMG\robocam_2018_08_18_14_39_31_668.jpg;-15;0;0;0.8590255;104.5113;176.2765;359.8172;66.71367;359.3427
